"","algorithm","iterations","swarm_size","design_pts","problem","obj_value","time"
"1315","DE",1000,50,3,"1",-1.12591195329855,4.61920666694641
"1316","DE",1000,50,3,"2",-7.57854559635348,4.52936458587646
"1317","DE",1000,50,3,"3",7.13252803509653,5.82302737236023
"1318","DE",1000,50,3,"4",-0.291227264236857,4.55273604393005
"1319","DE",1000,50,3,"5",-3.52665652715404,5.07680654525757
"1320","DE",1000,50,3,"6",-61.4307661392053,6.46772813796997
"1321","DE",1000,50,4,"1",-1.12591196772844,4.90726327896118
"1322","DE",1000,50,4,"2",-7.5105953192952,4.99154257774353
"1323","DE",1000,50,4,"3",34.0248894304837,5.68130087852478
"1324","DE",1000,50,4,"4",-0.291230600990991,4.9250020980835
"1325","DE",1000,50,4,"5",-3.52665804419636,5.3827850818634
"1326","DE",1000,50,4,"6",-39.5050283400915,6.44565558433533
"1327","DE",1000,50,5,"1",-1.12592095564304,5.13664984703064
"1328","DE",1000,50,5,"2",-7.5785455963558,5.34635281562805
"1329","DE",1000,50,5,"3",34.0238173404687,6.06415200233459
"1330","DE",1000,50,5,"4",-0.291416888289136,5.20901894569397
"1331","DE",1000,50,5,"5",-3.52684660498413,5.72767400741577
"1332","DE",1000,50,5,"6",-39.4429029105299,6.99911141395569
"1333","DE",1000,100,3,"1",-1.12591195329857,8.78050708770752
"1334","DE",1000,100,3,"2",-7.57854559635344,8.84838390350342
"1335","DE",1000,100,3,"3",7.32321775197291,11.3670980930328
"1336","DE",1000,100,3,"4",-0.291227264237021,8.8432948589325
"1337","DE",1000,100,3,"5",-3.5266565271537,9.87113976478577
"1338","DE",1000,100,3,"6",-61.3023795813494,12.7337076663971
"1339","DE",1000,100,4,"1",-1.12591195778961,9.45844101905823
"1340","DE",1000,100,4,"2",-7.51059678784863,9.5973334312439
"1341","DE",1000,100,4,"3",34.0251870615709,11.0253949165344
"1342","DE",1000,100,4,"4",-0.291230501560632,9.50590634346008
"1343","DE",1000,100,4,"5",-3.52665652715402,10.6110625267029
"1344","DE",1000,100,4,"6",-39.5050294375955,12.766993522644
"1345","DE",1000,100,5,"1",-1.1259120768955,10.231696844101
"1346","DE",1000,100,5,"2",-7.5106491990729,10.4161446094513
"1347","DE",1000,100,5,"3",34.0240590816901,11.9289314746857
"1348","DE",1000,100,5,"4",-0.291342407210513,9.91302895545959
"1349","DE",1000,100,5,"5",-3.52754869586993,11.2880141735077
"1350","DE",1000,100,5,"6",-39.4380022430776,13.913393497467
"1351","PSO",50,20,3,"1",-1.13235210162516,0.321707248687744
"1352","PSO",50,20,3,"2",-7.63306754205584,0.323584079742432
"1353","PSO",50,20,3,"3",3.41733260233253,0.492985010147095
"1354","PSO",50,20,3,"4",-10.9419058581912,0.390234231948853
"1355","PSO",50,20,3,"5",-9.53217640170604,0.346349716186523
"1356","PSO",50,20,3,"6",-75.1921343705077,0.560481548309326
"1357","PSO",50,20,4,"1",-1.13031900666342,0.377959489822388
"1358","PSO",50,20,4,"2",-7.67960390275525,0.398386001586914
"1359","PSO",50,20,4,"3",33.9797052857688,0.471632957458496
"1360","PSO",50,20,4,"4",-8.27246736876497,0.416905403137207
"1361","PSO",50,20,4,"5",-9.69166142398945,0.416679620742798
"1362","PSO",50,20,4,"6",-50.6462487435672,0.498395919799805
"1363","PSO",50,20,5,"1",-1.12716567192995,0.493844270706177
"1364","PSO",50,20,5,"2",-7.58604956089199,0.441350221633911
"1365","PSO",50,20,5,"3",33.624404177024,0.520909309387207
"1366","PSO",50,20,5,"4",-9.73543014307548,0.504544258117676
"1367","PSO",50,20,5,"5",-8.4242152651407,0.444221973419189
"1368","PSO",50,20,5,"6",-54.9818164804092,0.558768510818481
"1369","PSO",50,50,3,"1",-1.12652922769139,0.544373989105225
"1370","PSO",50,50,3,"2",-7.63378527239258,0.543429613113403
"1371","PSO",50,50,3,"3",4.33310721798747,0.871199607849121
"1372","PSO",50,50,3,"4",-9.65035276833718,0.614592552185059
"1373","PSO",50,50,3,"5",-9.35867417011052,0.598995923995972
"1374","PSO",50,50,3,"6",-75.3651894477761,0.974461078643799
"1375","PSO",50,50,4,"1",-1.12661567252579,0.691921949386597
"1376","PSO",50,50,4,"2",-7.63742151210029,0.69380784034729
"1377","PSO",50,50,4,"3",34.0151418947105,0.856437921524048
"1378","PSO",50,50,4,"4",-8.63356933286778,0.771421194076538
"1379","PSO",50,50,4,"5",-3.65447596044321,0.749709606170654
"1380","PSO",50,50,4,"6",-50.5403149951545,0.896673679351807
"1381","PSO",50,50,5,"1",-1.12784546401285,0.823914766311646
"1382","PSO",50,50,5,"2",-7.6342739542942,0.916409969329834
"1383","PSO",50,50,5,"3",34.0174223776424,0.96970009803772
"1384","PSO",50,50,5,"4",-10.2603946083574,0.951817989349365
"1385","PSO",50,50,5,"5",-8.85783561839208,1.02848315238953
"1386","PSO",50,50,5,"6",-50.5647406602016,1.10511136054993
"1387","PSO",50,100,3,"1",-1.12731997303112,0.908819198608398
"1388","PSO",50,100,3,"2",-7.58563787757024,0.953396320343018
"1389","PSO",50,100,3,"3",6.11996432843419,1.48875999450684
"1390","PSO",50,100,3,"4",-9.13286319261623,1.00722479820251
"1391","PSO",50,100,3,"5",-3.65211665062016,1.03576827049255
"1392","PSO",50,100,3,"6",-75.2314139560395,1.70277237892151
"1393","PSO",50,100,4,"1",-1.12633922596455,1.14974045753479
"1394","PSO",50,100,4,"2",-7.52257397873384,1.21393728256226
"1395","PSO",50,100,4,"3",34.0141381802584,1.48075938224792
"1396","PSO",50,100,4,"4",-4.7599971789012,1.20715999603271
"1397","PSO",50,100,4,"5",-4.01024990744217,1.34871315956116
"1398","PSO",50,100,4,"6",-39.943799980999,1.70435667037964
"1399","PSO",50,100,5,"1",-1.12716810281224,1.48132753372192
"1400","PSO",50,100,5,"2",-7.52033506613195,1.51547789573669
"1401","PSO",50,100,5,"3",34.00779960512,1.77402997016907
"1402","PSO",50,100,5,"4",-5.81987177720734,1.55453443527222
"1403","PSO",50,100,5,"5",-8.78825883232303,1.58627033233643
"1404","PSO",50,100,5,"6",-50.4985759900767,1.85104131698608
"1405","PSO",100,20,3,"1",-1.1276690061025,0.460310697555542
"1406","PSO",100,20,3,"2",-7.63147623881426,0.477078437805176
"1407","PSO",100,20,3,"3",6.34706430686061,0.785020351409912
"1408","PSO",100,20,3,"4",-6.70341584005469,0.543780565261841
"1409","PSO",100,20,3,"5",-8.61769045601729,0.544180631637573
"1410","PSO",100,20,3,"6",-75.5234832408796,0.854316234588623
"1411","PSO",100,20,4,"1",-1.12715644027597,0.666696548461914
"1412","PSO",100,20,4,"2",-7.66291366072358,0.604866743087769
"1413","PSO",100,20,4,"3",34.0221671769664,0.669646024703979
"1414","PSO",100,20,4,"4",-10.9814564935323,0.631571531295776
"1415","PSO",100,20,4,"5",-3.55565604066025,0.662595987319946
"1416","PSO",100,20,4,"6",-50.4895343810856,0.746371030807495
"1417","PSO",100,20,5,"1",-1.12861965973726,0.691566467285156
"1418","PSO",100,20,5,"2",-7.51314016529754,0.710125684738159
"1419","PSO",100,20,5,"3",34.0186388998017,0.8195481300354
"1420","PSO",100,20,5,"4",-10.5061593048453,0.790718078613281
"1421","PSO",100,20,5,"5",-4.22784743701113,0.821326017379761
"1422","PSO",100,20,5,"6",-50.4878632054869,0.90019154548645
"1423","PSO",100,50,3,"1",-1.12597667879735,0.872327089309692
"1424","PSO",100,50,3,"2",-7.63048220155931,0.91969108581543
"1425","PSO",100,50,3,"3",6.4551429700031,1.6013617515564
"1426","PSO",100,50,3,"4",-9.55087072522294,1.05118370056152
"1427","PSO",100,50,3,"5",-3.53586382824598,1.02854990959167
"1428","PSO",100,50,3,"6",-75.6311405556663,1.63819980621338
"1429","PSO",100,50,4,"1",-1.12609318034765,1.16923975944519
"1430","PSO",100,50,4,"2",-7.57918322398576,1.20052528381348
"1431","PSO",100,50,4,"3",34.0231083933058,1.45161867141724
"1432","PSO",100,50,4,"4",-8.71893221618592,1.29095792770386
"1433","PSO",100,50,4,"5",-3.85598737525909,1.30199098587036
"1434","PSO",100,50,4,"6",-50.493585772145,1.59858322143555
"1435","PSO",100,50,5,"1",-1.12623082367697,1.42015647888184
"1436","PSO",100,50,5,"2",-7.51118257483601,1.50083589553833
"1437","PSO",100,50,5,"3",34.0212899398778,1.73933911323547
"1438","PSO",100,50,5,"4",-6.15625800423482,1.53471279144287
"1439","PSO",100,50,5,"5",-3.53503249826906,1.67694306373596
"1440","PSO",100,50,5,"6",-50.4884522923618,1.96112895011902
"1441","PSO",100,100,3,"1",-1.1259449721893,1.65323233604431
"1442","PSO",100,100,3,"2",-7.66246712980999,1.63362622261047
"1443","PSO",100,100,3,"3",6.06116835329153,2.82099342346191
"1444","PSO",100,100,3,"4",-7.3241925106523,1.67422771453857
"1445","PSO",100,100,3,"5",-3.52967696251007,1.86236691474915
"1446","PSO",100,100,3,"6",-75.0431418227594,2.97639083862305
"1447","PSO",100,100,4,"1",-1.12595075175893,2.12884473800659
"1448","PSO",100,100,4,"2",-7.66258387131115,2.2000732421875
"1449","PSO",100,100,4,"3",34.0247312751162,2.53975439071655
"1450","PSO",100,100,4,"4",-5.57902893543396,2.30907559394836
"1451","PSO",100,100,4,"5",-3.5466282973142,2.55503726005554
"1452","PSO",100,100,4,"6",-50.4877435310319,2.92807936668396
"1453","PSO",100,100,5,"1",-1.12604912436255,2.71086096763611
"1454","PSO",100,100,5,"2",-7.63031141721597,2.86358451843262
"1455","PSO",100,100,5,"3",34.0247899155118,3.31874537467957
"1456","PSO",100,100,5,"4",-6.91517566783452,2.87820196151733
"1457","PSO",100,100,5,"5",-3.57525184992653,3.10694932937622
"1458","PSO",100,100,5,"6",-39.5142401891876,4.05683493614197
"1459","PSO",200,20,3,"1",-1.12625593329217,0.737032651901245
"1460","PSO",200,20,3,"2",-7.66233831814118,0.753659009933472
"1461","PSO",200,20,3,"3",5.85371344973449,1.36663031578064
"1462","PSO",200,20,3,"4",-10.8125558038026,0.795597314834595
"1463","PSO",200,20,3,"5",-3.53687735589142,0.872963905334473
"1464","PSO",200,20,3,"6",-75.4911911364804,1.56166386604309
"1465","PSO",200,20,4,"1",-1.12593776801454,0.947064161300659
"1466","PSO",200,20,4,"2",-7.63030216372297,0.968014717102051
"1467","PSO",200,20,4,"3",34.0209548606452,1.22997546195984
"1468","PSO",200,20,4,"4",-6.4585215922038,1.05113196372986
"1469","PSO",200,20,4,"5",-3.57752047198012,1.07876086235046
"1470","PSO",200,20,4,"6",-50.4883316746656,1.26688146591187
"1471","PSO",200,20,5,"1",-1.12599381117095,1.18369960784912
"1472","PSO",200,20,5,"2",-7.66338059474711,0.812790632247925
"1473","PSO",200,20,5,"3",34.0211206143834,1.42056798934937
"1474","PSO",200,20,5,"4",-4.13515575523265,1.70841813087463
"1475","PSO",200,20,5,"5",-3.52733672432693,1.41742062568665
"1476","PSO",200,20,5,"6",-50.487186642993,1.63100910186768
"1477","PSO",200,50,3,"1",-1.12595017013548,1.56099653244019
"1478","PSO",200,50,3,"2",-7.63021218251431,1.56524062156677
"1479","PSO",200,50,3,"3",6.26464669258893,3.07706379890442
"1480","PSO",200,50,3,"4",-6.43948450147932,1.65565991401672
"1481","PSO",200,50,3,"5",-3.54859884491826,2.0021288394928
"1482","PSO",200,50,3,"6",-74.9533989010653,3.38609743118286
"1483","PSO",200,50,4,"1",-1.12597562049616,2.15239930152893
"1484","PSO",200,50,4,"2",-7.57855168484371,2.13556909561157
"1485","PSO",200,50,4,"3",34.0250275138388,2.50620007514954
"1486","PSO",200,50,4,"4",-6.48142869327914,2.34622883796692
"1487","PSO",200,50,4,"5",-3.52708066277555,2.52742791175842
"1488","PSO",200,50,4,"6",-50.4863956570818,2.82517600059509
"1489","PSO",200,50,5,"1",-1.12592296372446,2.69130420684814
"1490","PSO",200,50,5,"2",-7.63021758688128,2.87696433067322
"1491","PSO",200,50,5,"3",34.0250934932115,3.25438475608826
"1492","PSO",200,50,5,"4",-7.4300391560515,2.8662896156311
"1493","PSO",200,50,5,"5",-3.52684325848775,3.21044778823853
"1494","PSO",200,50,5,"6",-50.4862970321412,3.65339255332947
"1495","PSO",200,100,3,"1",-1.12591452813057,2.94564390182495
"1496","PSO",200,100,3,"2",-7.63020591435464,3.09733390808105
"1497","PSO",200,100,3,"3",6.67537553743518,6.02174305915833
"1498","PSO",200,100,3,"4",-9.47729822294255,3.94029903411865
"1499","PSO",200,100,3,"5",-3.52683679599031,3.52239155769348
"1500","PSO",200,100,3,"6",-73.7066023205476,6.2485888004303
"1501","PSO",200,100,4,"1",-1.12591486048929,4.11168599128723
"1502","PSO",200,100,4,"2",-7.66233579578446,4.17561817169189
"1503","PSO",200,100,4,"3",34.0213340428314,4.80443286895752
"1504","PSO",200,100,4,"4",-7.39278589918032,4.31304454803467
"1505","PSO",200,100,4,"5",-3.52775104186902,4.85136699676514
"1506","PSO",200,100,4,"6",-50.4863522005072,5.36068320274353
"1507","PSO",200,100,5,"1",-1.12591316825969,5.30523133277893
"1508","PSO",200,100,5,"2",-7.63022484157641,5.4029848575592
"1509","PSO",200,100,5,"3",34.0251551233615,6.24042534828186
"1510","PSO",200,100,5,"4",-6.8647511926176,5.4957480430603
"1511","PSO",200,100,5,"5",-3.52675420962502,6.15650248527527
"1512","PSO",200,100,5,"6",-50.4863090508736,6.94594073295593
"1513","PSO",500,20,3,"1",-1.12591463624271,1.50747179985046
"1514","PSO",500,20,3,"2",-7.63024794659549,1.54168009757996
"1515","PSO",500,20,3,"3",6.7233577178934,3.24205732345581
"1516","PSO",500,20,3,"4",-13.5730788898927,1.65219306945801
"1517","PSO",500,20,3,"5",-3.52677350801612,1.76284956932068
"1518","PSO",500,20,3,"6",-75.0240981010818,3.38351368904114
"1519","PSO",500,20,4,"1",-1.12591270449044,2.13580441474915
"1520","PSO",500,20,4,"2",-7.66232355529541,2.12029123306274
"1521","PSO",500,20,4,"3",34.0213461666175,2.3807532787323
"1522","PSO",500,20,4,"4",-7.99011236923954,2.2842857837677
"1523","PSO",500,20,4,"5",-3.52801697845662,2.47066235542297
"1524","PSO",500,20,4,"6",-50.4863229729184,2.7351393699646
"1525","PSO",500,20,5,"1",-1.12592117855586,2.75262451171875
"1526","PSO",500,20,5,"2",-7.57462320000603,2.77294540405273
"1527","PSO",500,20,5,"3",34.0213293590873,3.03540706634521
"1528","PSO",500,20,5,"4",-9.08014262547156,2.95493149757385
"1529","PSO",500,20,5,"5",-3.52841960675234,3.1977219581604
"1530","PSO",500,20,5,"6",-50.486333476811,3.51360154151917
"1531","PSO",500,50,3,"1",-1.12592042744873,3.54789304733276
"1532","PSO",500,50,3,"2",-7.63021284645337,3.63979768753052
"1533","PSO",500,50,3,"3",4.98762841771002,7.72654032707214
"1534","PSO",500,50,3,"4",-6.99600891076073,3.72511553764343
"1535","PSO",500,50,3,"5",-3.52667418911251,4.20302796363831
"1536","PSO",500,50,3,"6",-74.9750605507414,7.57309579849243
"1537","PSO",500,50,4,"1",-1.12592461270196,4.97541165351868
"1538","PSO",500,50,4,"2",-7.63020196042714,5.03657793998718
"1539","PSO",500,50,4,"3",34.0252003875263,5.80318760871887
"1540","PSO",500,50,4,"4",-7.52903207254239,5.22611594200134
"1541","PSO",500,50,4,"5",-3.52668047457638,5.66971349716187
"1542","PSO",500,50,4,"6",-50.4862736724785,6.58418345451355
"1543","PSO",500,50,5,"1",-1.12591429283198,6.58446669578552
"1544","PSO",500,50,5,"2",-7.63020286083535,6.61226892471313
"1545","PSO",500,50,5,"3",34.025193247968,7.60803246498108
"1546","PSO",500,50,5,"4",-8.6413296142574,6.79744100570679
"1547","PSO",500,50,5,"5",-3.52667838399553,7.3496458530426
"1548","PSO",500,50,5,"6",-50.4862747944888,8.40192842483521
"1549","PSO",500,100,3,"1",-1.12591224991056,6.96399140357971
"1550","PSO",500,100,3,"2",-7.5785488536803,7.02089405059814
"1551","PSO",500,100,3,"3",6.83760033618658,14.9031269550323
"1552","PSO",500,100,3,"4",-7.03500897537446,7.37651538848877
"1553","PSO",500,100,3,"5",-3.52665868110868,7.87642574310303
"1554","PSO",500,100,3,"6",-75.1057129761489,14.8574936389923
"1555","PSO",500,100,4,"1",-1.12591468148551,9.85365581512451
"1556","PSO",500,100,4,"2",-7.63020162534722,9.92293310165405
"1557","PSO",500,100,4,"3",34.0251928173673,11.207124710083
"1558","PSO",500,100,4,"4",-5.25303728519564,10.1205773353577
"1559","PSO",500,100,4,"5",-3.52665690980507,11.2264792919159
"1560","PSO",500,100,4,"6",-50.4862655923511,12.5177409648895
"1561","PSO",500,100,5,"1",-1.12591367794014,12.980532169342
"1562","PSO",500,100,5,"2",-7.63020113750935,13.0736465454102
"1563","PSO",500,100,5,"3",34.0251974021621,14.7573318481445
"1564","PSO",500,100,5,"4",-7.26069828025994,13.3512682914734
"1565","PSO",500,100,5,"5",-3.52667061623473,14.7674827575684
"1566","PSO",500,100,5,"6",-50.4862659253852,16.4922049045563
"1567","PSO",1000,20,3,"1",-1.12596817035001,2.84926414489746
"1568","PSO",1000,20,3,"2",-7.66232482255564,2.87853312492371
"1569","PSO",1000,20,3,"3",6.77539599123095,7.04436159133911
"1570","PSO",1000,20,3,"4",-11.5005053676247,3.0234477519989
"1571","PSO",1000,20,3,"5",-3.52682442825769,3.31609320640564
"1572","PSO",1000,20,3,"6",-75.1797931308816,6.48880100250244
"1573","PSO",1000,20,4,"1",-1.12591646316819,4.05149602890015
"1574","PSO",1000,20,4,"2",-7.6623273991508,4.07509803771973
"1575","PSO",1000,20,4,"3",34.0250839279937,4.86316227912903
"1576","PSO",1000,20,4,"4",-7.73082287500331,4.43499684333801
"1577","PSO",1000,20,4,"5",-3.52680052465048,4.53452706336975
"1578","PSO",1000,20,4,"6",-50.4862720378065,5.06666874885559
"1579","PSO",1000,20,5,"1",-1.12592167877784,5.29833602905273
"1580","PSO",1000,20,5,"2",-7.63020509181022,5.34677410125732
"1581","PSO",1000,20,5,"3",34.0251561748726,6.11770844459534
"1582","PSO",1000,20,5,"4",-10.4678456622709,6.20064544677734
"1583","PSO",1000,20,5,"5",-3.52749092354392,6.05448341369629
"1584","PSO",1000,20,5,"6",-50.486302657921,6.67144799232483
"1585","PSO",1000,50,3,"1",-1.12591292001434,6.94982266426086
"1586","PSO",1000,50,3,"2",-7.63020099871643,7.0058650970459
"1587","PSO",1000,50,3,"3",5.67239322517427,14.0807609558105
"1588","PSO",1000,50,3,"4",-9.46200826074366,7.08278942108154
"1589","PSO",1000,50,3,"5",-3.52665692561323,7.82896184921265
"1590","PSO",1000,50,3,"6",-74.9708061682345,15.7911260128021
"1591","PSO",1000,50,4,"1",-1.12591366218742,9.84318661689758
"1592","PSO",1000,50,4,"2",-7.66232300850522,9.80999517440796
"1593","PSO",1000,50,4,"3",34.0251995372305,11.1831631660461
"1594","PSO",1000,50,4,"4",-5.41314108926761,10.0167360305786
"1595","PSO",1000,50,4,"5",-3.52667268328344,10.9610824584961
"1596","PSO",1000,50,4,"6",-50.4862654283568,12.5541594028473
"1597","PSO",1000,50,5,"1",-1.12591389010204,12.9687027931213
"1598","PSO",1000,50,5,"2",-7.63020130105054,12.87167096138
"1599","PSO",1000,50,5,"3",34.0252048475571,14.8170192241669
"1600","PSO",1000,50,5,"4",-8.64465276466969,13.4755651950836
"1601","PSO",1000,50,5,"5",-3.52666630393874,14.4965689182281
"1602","PSO",1000,50,5,"6",-50.4862695649997,16.2786395549774
"1603","PSO",1000,100,3,"1",-1.12591209767115,13.4443690776825
"1604","PSO",1000,100,3,"2",-7.66231859128855,13.600935459137
"1605","PSO",1000,100,3,"3",7.05386485595678,32.2607161998749
"1606","PSO",1000,100,3,"4",-7.98058950578426,14.0985856056213
"1607","PSO",1000,100,3,"5",-3.52665690182852,15.455826997757
"1608","PSO",1000,100,3,"6",-74.7337217914059,30.9115397930145
"1609","PSO",1000,100,4,"1",-1.12591220696009,19.2430853843689
"1610","PSO",1000,100,4,"2",-7.57854586591584,19.3811316490173
"1611","PSO",1000,100,4,"3",34.0252055040535,22.1216320991516
"1612","PSO",1000,100,4,"4",-6.2894477103783,20.8016812801361
"1613","PSO",1000,100,4,"5",-3.52665672434044,21.959370136261
"1614","PSO",1000,100,4,"6",-50.4862644627792,24.6172096729279
"1615","PSO",1000,100,5,"1",-1.12591227983246,25.637273311615
"1616","PSO",1000,100,5,"2",-7.51059477930679,25.840163230896
"1617","PSO",1000,100,5,"3",34.0252009771046,29.1670196056366
"1618","PSO",1000,100,5,"4",-6.66733714946486,26.6710541248322
"1619","PSO",1000,100,5,"5",-3.52666037692152,28.3445286750793
"1620","PSO",1000,100,5,"6",-50.4862660232861,33.1333043575287
"1621","GWO",50,20,3,"1",-1.14041553925883,0.269011735916138
"1622","GWO",50,20,3,"2",-7.67674153588834,0.266359329223633
"1623","GWO",50,20,3,"3",6.07631562912969,0.368752002716064
"1624","GWO",50,20,3,"4",-0.346104969852446,0.269180536270142
"1625","GWO",50,20,3,"5",-3.55251794409777,0.289050102233887
"1626","GWO",50,20,3,"6",-74.769914875965,0.376549243927002
"1627","GWO",50,20,4,"1",-1.22417038124093,0.298201560974121
"1628","GWO",50,20,4,"2",-7.65404518664714,0.307024955749512
"1629","GWO",50,20,4,"3",33.9789576295246,0.324907302856445
"1630","GWO",50,20,4,"4",-0.308274276435579,0.300302982330322
